customer_id,grupo_experimento,tipo_oferta,descuento_ofrecido_pct,fecha_campana,periodo_observacion_dias,hizo_churn_post_campana,compras_post_campana,gasto_post_campana_dop
XFC-07429,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,2067.8
XFC-02926,Control,Ninguna,0,2025-09-01,60,False,0,3039.39
XFC-01651,Tratamiento,Puntos dobles,8,2025-09-01,60,False,9,1660.39
XFC-04086,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,661.78
XFC-05326,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,2187.51
XFC-05429,Control,Ninguna,0,2025-09-01,60,False,2,1439.29
XFC-01967,Control,Ninguna,0,2025-09-01,60,False,3,4142.6
XFC-05846,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2544.28
XFC-05775,Control,Ninguna,0,2025-09-01,60,False,2,2094.76
XFC-07283,Control,Ninguna,0,2025-09-01,60,True,0,642.5
XFC-06045,Control,Ninguna,0,2025-09-01,60,False,5,2593.06
XFC-04627,Control,Ninguna,0,2025-09-01,60,False,1,2955.8
XFC-00081,Control,Ninguna,0,2025-09-01,60,False,5,2075.45
XFC-02133,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,2866.94
XFC-00642,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,1537.69
XFC-02895,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2639.02
XFC-02437,Control,Ninguna,0,2025-09-01,60,False,1,2669.65
XFC-03890,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2228.22
XFC-03667,Control,Ninguna,0,2025-09-01,60,False,2,4048.04
XFC-01510,Control,Ninguna,0,2025-09-01,60,False,3,2536.69
XFC-07727,Tratamiento,Puntos dobles,8,2025-09-01,60,False,6,3946.04
XFC-01169,Control,Ninguna,0,2025-09-01,60,False,2,1989.87
XFC-04199,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-01406,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2398.19
XFC-04732,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,1985.09
XFC-02222,Control,Ninguna,0,2025-09-01,60,False,2,2740.79
XFC-02974,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,2956.04
XFC-06023,Tratamiento,Puntos dobles,8,2025-09-01,60,True,0,408.79
XFC-04928,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,2263.21
XFC-06684,Control,Ninguna,0,2025-09-01,60,True,0,664.83
XFC-05153,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,1797.75
XFC-00119,Control,Ninguna,0,2025-09-01,60,False,6,3202.43
XFC-03146,Control,Ninguna,0,2025-09-01,60,False,4,3186.18
XFC-03026,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,2691.37
XFC-04669,Control,Ninguna,0,2025-09-01,60,True,0,1528.71
XFC-05934,Control,Ninguna,0,2025-09-01,60,False,2,2550.3
XFC-04621,Control,Ninguna,0,2025-09-01,60,False,3,3589.31
XFC-04111,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,1,2861.76
XFC-04936,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,1469.03
XFC-04268,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,1528.48
XFC-04527,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,2649.32
XFC-03785,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,2148.22
XFC-07829,Control,Ninguna,0,2025-09-01,60,False,4,3356.45
XFC-07688,Control,Ninguna,0,2025-09-01,60,False,3,2381.34
XFC-01730,Control,Ninguna,0,2025-09-01,60,False,2,2132.81
XFC-02665,Control,Ninguna,0,2025-09-01,60,False,4,2905.08
XFC-02099,Control,Ninguna,0,2025-09-01,60,False,3,1433.16
XFC-02885,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,1,3220.26
XFC-02992,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,3644.12
XFC-06315,Tratamiento,Puntos dobles,8,2025-09-01,60,False,1,1645.55
XFC-07599,Control,Ninguna,0,2025-09-01,60,False,4,2004.58
XFC-02573,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,1673.81
XFC-07758,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,0.0
XFC-01058,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,1825.05
XFC-03806,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,1763.65
XFC-05834,Tratamiento,Descuento 10%,10,2025-09-01,60,True,1,0.0
XFC-05635,Control,Ninguna,0,2025-09-01,60,False,4,2363.26
XFC-06246,Control,Ninguna,0,2025-09-01,60,True,0,776.72
XFC-07900,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,2740.4
XFC-05872,Control,Ninguna,0,2025-09-01,60,False,1,1492.44
XFC-03313,Control,Ninguna,0,2025-09-01,60,False,4,2737.9
XFC-02472,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,3010.86
XFC-05081,Control,Ninguna,0,2025-09-01,60,False,1,3725.83
XFC-04005,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,1350.19
XFC-03986,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,695.46
XFC-07987,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,1791.03
XFC-06401,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-07480,Control,Ninguna,0,2025-09-01,60,False,6,2426.12
XFC-00774,Control,Ninguna,0,2025-09-01,60,False,1,1509.65
XFC-07993,Tratamiento,Puntos dobles,8,2025-09-01,60,False,3,3007.52
XFC-06776,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2167.05
XFC-07249,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,3118.82
XFC-03902,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,2926.03
XFC-00051,Control,Ninguna,0,2025-09-01,60,False,3,2415.71
XFC-05500,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,1491.42
XFC-00734,Control,Ninguna,0,2025-09-01,60,False,3,2636.92
XFC-00246,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,2155.66
XFC-05851,Tratamiento,Descuento 10%,10,2025-09-01,60,False,6,2115.8
XFC-00180,Tratamiento,Descuento 10%,10,2025-09-01,60,False,0,2430.14
XFC-07033,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,3425.6
XFC-00018,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,2798.52
XFC-02183,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-05931,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,0,3031.26
XFC-03928,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,1,0.0
XFC-07809,Control,Ninguna,0,2025-09-01,60,False,6,1460.73
XFC-06217,Control,Ninguna,0,2025-09-01,60,True,0,417.78
XFC-04271,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,1393.75
XFC-07936,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,2594.27
XFC-04609,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,3684.23
XFC-02940,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-04337,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2329.24
XFC-03659,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,2669.26
XFC-01374,Control,Ninguna,0,2025-09-01,60,False,1,2945.49
XFC-01088,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,7,2848.62
XFC-00322,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2429.05
XFC-02128,Control,Ninguna,0,2025-09-01,60,True,0,792.82
XFC-04661,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,1184.04
XFC-01488,Control,Ninguna,0,2025-09-01,60,False,5,2630.49
XFC-04369,Control,Ninguna,0,2025-09-01,60,False,3,2680.2
XFC-04872,Tratamiento,Descuento 10%,10,2025-09-01,60,True,1,209.87
XFC-05096,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,3175.15
XFC-06826,Control,Ninguna,0,2025-09-01,60,False,2,1514.05
XFC-00966,Tratamiento,Descuento 10%,10,2025-09-01,60,False,7,2567.38
XFC-07874,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-07136,Control,Ninguna,0,2025-09-01,60,False,0,2149.07
XFC-06038,Control,Ninguna,0,2025-09-01,60,False,3,3036.41
XFC-06072,Control,Ninguna,0,2025-09-01,60,False,3,1667.7
XFC-01666,Control,Ninguna,0,2025-09-01,60,True,0,710.12
XFC-04520,Tratamiento,Envío gratis,5,2025-09-01,60,True,0,1155.99
XFC-01794,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,3491.84
XFC-05039,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,2639.43
XFC-05474,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,3253.53
XFC-04032,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,2173.64
XFC-04317,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,7,1803.88
XFC-07731,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,1127.31
XFC-06373,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2999.01
XFC-05650,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,0.0
XFC-02182,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,1908.81
XFC-05787,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,0,0.0
XFC-07899,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,0,0.0
XFC-04797,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-04450,Control,Ninguna,0,2025-09-01,60,False,8,3205.29
XFC-05822,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,0,2572.2
XFC-05401,Tratamiento,Puntos dobles,8,2025-09-01,60,False,1,3990.4
XFC-02523,Tratamiento,Descuento 15%,15,2025-09-01,60,False,7,1874.43
XFC-05254,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,259.26
XFC-05138,Control,Ninguna,0,2025-09-01,60,False,6,2273.24
XFC-04025,Control,Ninguna,0,2025-09-01,60,False,4,1770.76
XFC-01173,Control,Ninguna,0,2025-09-01,60,False,3,686.07
XFC-06419,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,5,3057.85
XFC-03459,Control,Ninguna,0,2025-09-01,60,False,1,0.0
XFC-06671,Control,Ninguna,0,2025-09-01,60,False,3,3608.18
XFC-02938,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,2421.14
XFC-00436,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,6,2295.84
XFC-03514,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,3554.44
XFC-01490,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,0.0
XFC-03471,Tratamiento,Descuento 10%,10,2025-09-01,60,False,6,4501.37
XFC-04929,Control,Ninguna,0,2025-09-01,60,True,1,0.0
XFC-05663,Control,Ninguna,0,2025-09-01,60,True,1,371.22
XFC-01558,Control,Ninguna,0,2025-09-01,60,False,3,2160.2
XFC-00995,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,2322.65
XFC-00859,Control,Ninguna,0,2025-09-01,60,False,2,0.0
XFC-02759,Control,Ninguna,0,2025-09-01,60,True,1,98.5
XFC-01534,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2791.89
XFC-04018,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,0.0
XFC-03348,Control,Ninguna,0,2025-09-01,60,False,5,2415.39
XFC-03232,Control,Ninguna,0,2025-09-01,60,False,6,2070.98
XFC-05104,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2898.01
XFC-06762,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,2001.76
XFC-05495,Tratamiento,Puntos dobles,8,2025-09-01,60,True,1,0.0
XFC-07504,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2950.77
XFC-03438,Control,Ninguna,0,2025-09-01,60,False,2,2084.58
XFC-00487,Control,Ninguna,0,2025-09-01,60,False,2,2575.46
XFC-03096,Control,Ninguna,0,2025-09-01,60,False,4,3078.89
XFC-00200,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,3093.02
XFC-06276,Control,Ninguna,0,2025-09-01,60,False,7,1266.68
XFC-02058,Control,Ninguna,0,2025-09-01,60,True,0,865.58
XFC-05636,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,3235.87
XFC-07817,Tratamiento,Envío gratis,5,2025-09-01,60,False,0,2037.37
XFC-02459,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,0.0
XFC-00983,Control,Ninguna,0,2025-09-01,60,False,0,2720.98
XFC-07665,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,3405.49
XFC-03435,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,3048.59
XFC-07561,Tratamiento,Puntos dobles,8,2025-09-01,60,False,1,2516.13
XFC-02593,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,2095.69
XFC-05472,Control,Ninguna,0,2025-09-01,60,False,5,1817.14
XFC-05163,Control,Ninguna,0,2025-09-01,60,False,4,2928.09
XFC-04356,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,890.07
XFC-05082,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2619.65
XFC-06536,Tratamiento,Descuento 10%,10,2025-09-01,60,True,1,0.0
XFC-06429,Control,Ninguna,0,2025-09-01,60,True,1,966.16
XFC-02227,Tratamiento,Descuento 10%,10,2025-09-01,60,False,1,2770.81
XFC-04081,Control,Ninguna,0,2025-09-01,60,True,0,675.32
XFC-04978,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,3091.79
XFC-01502,Control,Ninguna,0,2025-09-01,60,False,3,2635.68
XFC-00712,Control,Ninguna,0,2025-09-01,60,True,0,695.75
XFC-00355,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,1596.81
XFC-02797,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,3215.95
XFC-04060,Control,Ninguna,0,2025-09-01,60,False,3,3536.15
XFC-00049,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2374.29
XFC-03033,Control,Ninguna,0,2025-09-01,60,False,2,1972.46
XFC-00643,Control,Ninguna,0,2025-09-01,60,False,4,2289.51
XFC-04127,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,3490.27
XFC-06799,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,1,1310.34
XFC-00177,Control,Ninguna,0,2025-09-01,60,False,2,2868.2
XFC-01872,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-02317,Control,Ninguna,0,2025-09-01,60,False,3,2890.9
XFC-00787,Control,Ninguna,0,2025-09-01,60,False,4,2806.76
XFC-04794,Control,Ninguna,0,2025-09-01,60,False,1,1626.02
XFC-03255,Control,Ninguna,0,2025-09-01,60,True,0,640.56
XFC-07489,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,2743.64
XFC-01804,Control,Ninguna,0,2025-09-01,60,False,4,2104.44
XFC-04197,Control,Ninguna,0,2025-09-01,60,False,2,2010.26
XFC-04217,Control,Ninguna,0,2025-09-01,60,True,0,1391.41
XFC-00933,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,6,3711.36
XFC-00092,Tratamiento,Descuento 10%,10,2025-09-01,60,True,0,0.0
XFC-01303,Control,Ninguna,0,2025-09-01,60,False,1,3315.32
XFC-02064,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,3877.42
XFC-01401,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2359.87
XFC-05863,Control,Ninguna,0,2025-09-01,60,False,4,2790.67
XFC-07682,Control,Ninguna,0,2025-09-01,60,False,2,2979.52
XFC-05839,Control,Ninguna,0,2025-09-01,60,False,5,1163.72
XFC-00531,Control,Ninguna,0,2025-09-01,60,False,2,2904.44
XFC-03572,Control,Ninguna,0,2025-09-01,60,False,4,2017.4
XFC-06553,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,3095.57
XFC-04954,Control,Ninguna,0,2025-09-01,60,False,2,1967.5
XFC-01941,Control,Ninguna,0,2025-09-01,60,False,2,3629.71
XFC-03200,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-05412,Tratamiento,Descuento 10%,10,2025-09-01,60,False,0,1806.83
XFC-03993,Control,Ninguna,0,2025-09-01,60,False,2,2686.72
XFC-00107,Control,Ninguna,0,2025-09-01,60,True,0,395.78
XFC-05687,Control,Ninguna,0,2025-09-01,60,False,1,3571.88
XFC-03593,Control,Ninguna,0,2025-09-01,60,False,2,1437.36
XFC-02919,Control,Ninguna,0,2025-09-01,60,False,1,983.12
XFC-05754,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,137.22
XFC-03405,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2265.58
XFC-00132,Control,Ninguna,0,2025-09-01,60,False,3,1729.11
XFC-06142,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2527.46
XFC-01727,Control,Ninguna,0,2025-09-01,60,False,4,2424.36
XFC-07300,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,4,3993.51
XFC-03133,Control,Ninguna,0,2025-09-01,60,True,2,264.2
XFC-06271,Control,Ninguna,0,2025-09-01,60,False,4,2872.14
XFC-04490,Control,Ninguna,0,2025-09-01,60,False,2,1630.48
XFC-03127,Control,Ninguna,0,2025-09-01,60,False,4,3257.97
XFC-06188,Control,Ninguna,0,2025-09-01,60,False,2,1541.04
XFC-05186,Tratamiento,Puntos dobles,8,2025-09-01,60,False,8,3587.9
XFC-07222,Tratamiento,Llamada personalizada,0,2025-09-01,60,True,1,1059.4
XFC-02419,Control,Ninguna,0,2025-09-01,60,False,3,2844.35
XFC-01618,Control,Ninguna,0,2025-09-01,60,True,0,724.17
XFC-01413,Control,Ninguna,0,2025-09-01,60,False,6,1149.95
XFC-05461,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2552.2
XFC-07464,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2252.78
XFC-07847,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,1863.81
XFC-05232,Control,Ninguna,0,2025-09-01,60,False,2,1908.07
XFC-02723,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,2263.5
XFC-00695,Control,Ninguna,0,2025-09-01,60,False,5,2513.18
XFC-05963,Control,Ninguna,0,2025-09-01,60,False,5,1872.65
XFC-02489,Control,Ninguna,0,2025-09-01,60,False,3,2503.66
XFC-05509,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,758.24
XFC-01104,Control,Ninguna,0,2025-09-01,60,False,3,1212.31
XFC-00168,Control,Ninguna,0,2025-09-01,60,True,0,1521.5
XFC-00094,Control,Ninguna,0,2025-09-01,60,False,1,1680.47
XFC-00368,Control,Ninguna,0,2025-09-01,60,False,3,2410.89
XFC-03353,Control,Ninguna,0,2025-09-01,60,False,3,2991.02
XFC-06688,Tratamiento,Puntos dobles,8,2025-09-01,60,False,5,3467.16
XFC-06466,Tratamiento,Descuento 15%,15,2025-09-01,60,False,3,2448.54
XFC-07355,Tratamiento,Envío gratis,5,2025-09-01,60,False,0,1061.61
XFC-00836,Tratamiento,Puntos dobles,8,2025-09-01,60,False,0,2726.21
XFC-05543,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-06166,Control,Ninguna,0,2025-09-01,60,False,1,2455.02
XFC-06855,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,1988.35
XFC-03334,Control,Ninguna,0,2025-09-01,60,False,2,2698.55
XFC-05922,Control,Ninguna,0,2025-09-01,60,True,0,71.75
XFC-06456,Control,Ninguna,0,2025-09-01,60,True,0,298.23
XFC-04754,Tratamiento,Descuento 10%,10,2025-09-01,60,False,0,484.62
XFC-06850,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,2224.63
XFC-07050,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-05248,Tratamiento,Descuento 15%,15,2025-09-01,60,False,5,2621.39
XFC-07424,Control,Ninguna,0,2025-09-01,60,True,0,439.89
XFC-01881,Tratamiento,Envío gratis,5,2025-09-01,60,False,5,3665.39
XFC-05196,Control,Ninguna,0,2025-09-01,60,False,2,2115.22
XFC-02707,Control,Ninguna,0,2025-09-01,60,True,0,632.49
XFC-05549,Control,Ninguna,0,2025-09-01,60,False,1,2124.44
XFC-04657,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,3617.34
XFC-02421,Tratamiento,Envío gratis,5,2025-09-01,60,False,6,1825.62
XFC-05883,Tratamiento,Descuento 15%,15,2025-09-01,60,False,4,1973.44
XFC-02620,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,2402.58
XFC-04405,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,1907.65
XFC-01916,Tratamiento,Envío gratis,5,2025-09-01,60,False,6,2426.43
XFC-06632,Control,Ninguna,0,2025-09-01,60,False,4,3170.27
XFC-04451,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,1414.62
XFC-05267,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,3681.77
XFC-05441,Control,Ninguna,0,2025-09-01,60,True,0,1292.21
XFC-01731,Tratamiento,Descuento 15%,15,2025-09-01,60,False,8,2031.19
XFC-00512,Tratamiento,Descuento 10%,10,2025-09-01,60,True,1,0.0
XFC-00790,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,3511.02
XFC-06162,Control,Ninguna,0,2025-09-01,60,False,1,2369.72
XFC-07768,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,1309.28
XFC-07982,Control,Ninguna,0,2025-09-01,60,False,2,1975.64
XFC-01917,Control,Ninguna,0,2025-09-01,60,False,6,1296.26
XFC-01644,Control,Ninguna,0,2025-09-01,60,True,1,1313.6
XFC-07590,Tratamiento,Envío gratis,5,2025-09-01,60,False,4,2083.51
XFC-02949,Control,Ninguna,0,2025-09-01,60,False,4,3085.91
XFC-04196,Control,Ninguna,0,2025-09-01,60,False,0,2316.63
XFC-06886,Tratamiento,Descuento 15%,15,2025-09-01,60,True,1,0.0
XFC-02765,Control,Ninguna,0,2025-09-01,60,False,2,1908.3
XFC-06662,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2516.0
XFC-02645,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,1933.48
XFC-06060,Control,Ninguna,0,2025-09-01,60,False,2,1775.06
XFC-01560,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,2254.03
XFC-05286,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,0,2711.01
XFC-03246,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,3574.61
XFC-04971,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,2704.38
XFC-07051,Tratamiento,Descuento 10%,10,2025-09-01,60,False,4,2314.92
XFC-06004,Control,Ninguna,0,2025-09-01,60,False,5,3482.31
XFC-05122,Tratamiento,Descuento 15%,15,2025-09-01,60,False,0,3055.64
XFC-03817,Tratamiento,Puntos dobles,8,2025-09-01,60,False,4,4578.33
XFC-05818,Control,Ninguna,0,2025-09-01,60,False,3,2941.62
XFC-02693,Control,Ninguna,0,2025-09-01,60,False,2,2630.85
XFC-06885,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2500.87
XFC-05817,Control,Ninguna,0,2025-09-01,60,False,3,1456.17
XFC-04363,Tratamiento,Descuento 15%,15,2025-09-01,60,False,7,3329.74
XFC-06772,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,6,2280.42
XFC-07811,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,1504.8
XFC-06410,Control,Ninguna,0,2025-09-01,60,False,1,1664.26
XFC-05675,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2565.24
XFC-01884,Control,Ninguna,0,2025-09-01,60,False,4,3532.79
XFC-00074,Tratamiento,Descuento 15%,15,2025-09-01,60,False,4,3663.36
XFC-03492,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,2266.29
XFC-01260,Control,Ninguna,0,2025-09-01,60,False,3,2661.06
XFC-01336,Control,Ninguna,0,2025-09-01,60,False,3,2622.92
XFC-06345,Control,Ninguna,0,2025-09-01,60,False,1,2703.61
XFC-04499,Tratamiento,Envío gratis,5,2025-09-01,60,False,0,3183.05
XFC-02514,Tratamiento,Descuento 15%,15,2025-09-01,60,True,0,0.0
XFC-07351,Control,Ninguna,0,2025-09-01,60,True,2,0.0
XFC-03406,Control,Ninguna,0,2025-09-01,60,False,5,926.36
XFC-05618,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,3823.7
XFC-02499,Tratamiento,Descuento 15%,15,2025-09-01,60,False,2,3652.34
XFC-01624,Control,Ninguna,0,2025-09-01,60,False,2,1823.45
XFC-02305,Tratamiento,Descuento 15%,15,2025-09-01,60,False,4,2728.29
XFC-03551,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-01418,Tratamiento,Envío gratis,5,2025-09-01,60,False,2,2789.39
XFC-00032,Control,Ninguna,0,2025-09-01,60,False,3,3955.88
XFC-02944,Control,Ninguna,0,2025-09-01,60,True,0,1451.34
XFC-03078,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2631.59
XFC-06324,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,2005.49
XFC-00169,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,7,1635.89
XFC-06100,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,3,1424.64
XFC-06774,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2553.11
XFC-05611,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,1583.19
XFC-07502,Control,Ninguna,0,2025-09-01,60,False,4,3553.34
XFC-01927,Control,Ninguna,0,2025-09-01,60,False,4,2666.66
XFC-02089,Control,Ninguna,0,2025-09-01,60,False,3,1226.41
XFC-06554,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,1429.1
XFC-02496,Control,Ninguna,0,2025-09-01,60,False,1,3016.64
XFC-05988,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,2607.61
XFC-03296,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,3084.05
XFC-01403,Control,Ninguna,0,2025-09-01,60,False,2,2223.69
XFC-04324,Control,Ninguna,0,2025-09-01,60,False,4,2147.3
XFC-04711,Control,Ninguna,0,2025-09-01,60,False,3,2675.85
XFC-01508,Control,Ninguna,0,2025-09-01,60,False,3,3655.41
XFC-00027,Control,Ninguna,0,2025-09-01,60,True,0,0.0
XFC-04751,Tratamiento,Descuento 15%,15,2025-09-01,60,False,1,3200.76
XFC-07175,Tratamiento,Envío gratis,5,2025-09-01,60,False,3,2522.7
XFC-02407,Tratamiento,Envío gratis,5,2025-09-01,60,False,1,1774.46
XFC-02070,Control,Ninguna,0,2025-09-01,60,False,3,1563.28
XFC-03943,Tratamiento,Envío gratis,5,2025-09-01,60,True,0,0.0
XFC-02192,Tratamiento,Descuento 10%,10,2025-09-01,60,False,2,2334.73
XFC-00501,Tratamiento,Descuento 10%,10,2025-09-01,60,False,5,4005.9
XFC-06310,Control,Ninguna,0,2025-09-01,60,False,0,1522.39
XFC-00438,Control,Ninguna,0,2025-09-01,60,False,3,1602.73
XFC-04984,Control,Ninguna,0,2025-09-01,60,False,4,2647.18
XFC-01421,Tratamiento,Puntos dobles,8,2025-09-01,60,False,2,3155.66
XFC-03858,Tratamiento,Llamada personalizada,0,2025-09-01,60,False,2,3136.25
XFC-07940,Control,Ninguna,0,2025-09-01,60,False,2,1504.73
XFC-01979,Control,Ninguna,0,2025-09-01,60,False,2,3259.3
XFC-05993,Tratamiento,Descuento 10%,10,2025-09-01,60,False,3,2726.73
