customer_id,probabilidad_churn,riesgo_churn,segmento,es_cronico,indice_priorizacion,categoria_valor,tipo_respuesta,accion_recomendada,descuento_pct,canal_contacto,prioridad_accion,justificacion,fecha_generacion,costo_estimado_dop
XFC-04537,0.3325,Bajo,Estándar Presencial,False,19.82,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04538,0.008,Muy Bajo,Frecuente Digital,True,0.66,En Riesgo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04539,0.0971,Muy Bajo,Crónico Alto Valor,True,43.8,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04540,0.1958,Muy Bajo,Crónico en Riesgo,True,46.2,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04541,0.7277,Alto,Crónico en Riesgo,True,33.39,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04542,0.4755,Medio,Crónico en Riesgo,True,35.78,Valor Medio,Persuadible,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-04543,0.8438,Crítico,Estándar Presencial,False,15.99,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04544,0.3301,Bajo,Estándar Presencial,False,19.62,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04545,0.32,Bajo,Estándar Presencial,False,24.64,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04546,0.0076,Muy Bajo,Frecuente Digital,False,15.04,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04547,0.6985,Alto,Estándar Presencial,False,17.75,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04548,0.6768,Alto,Estándar Presencial,False,16.3,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04549,0.1144,Muy Bajo,Crónico Alto Valor,True,55.67,Alto Valor,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04550,0.0727,Muy Bajo,Crónico en Riesgo,True,33.24,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04551,0.5341,Medio,Estándar Presencial,False,18.9,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04552,0.0096,Muy Bajo,Frecuente Digital,False,15.08,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04553,0.9399,Crítico,Esporádico / Inactivo,False,15.24,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04554,0.1021,Muy Bajo,Crónico Alto Valor,True,63.27,Alto Valor,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04555,0.1799,Muy Bajo,Crónico en Riesgo,True,38.4,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04556,0.5844,Medio,Estándar Presencial,False,19.32,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04557,0.5758,Medio,Estándar Presencial,False,16.66,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04558,0.793,Alto,Esporádico / Inactivo,False,17.52,Valor Bajo,Sure Thing,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04559,0.1476,Muy Bajo,Crónico en Riesgo,True,27.17,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04560,0.8458,Crítico,Estándar Presencial,False,16.13,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04561,0.2188,Bajo,Crónico en Riesgo,True,37.63,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04562,0.9455,Crítico,Estándar Presencial,False,20.53,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04563,0.3756,Bajo,Estándar Presencial,False,23.93,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04564,0.2652,Bajo,Crónico en Riesgo,True,40.09,Valor Medio,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04565,0.2829,Bajo,Estándar Presencial,False,19.28,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04566,0.0062,Muy Bajo,Frecuente Digital,False,15.01,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04567,0.6377,Alto,Esporádico / Inactivo,False,18.18,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04568,0.9058,Crítico,Estándar Presencial,False,15.39,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04569,0.822,Crítico,Estándar Presencial,False,17.05,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04570,0.1734,Muy Bajo,Crónico en Riesgo,True,33.0,Valor Bajo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04571,0.9619,Crítico,Estándar Presencial,False,20.38,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04572,0.686,Alto,Esporádico / Inactivo,False,16.01,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04573,0.334,Bajo,Estándar Presencial,False,22.88,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04574,0.013,Muy Bajo,Frecuente Digital,False,15.04,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04575,0.739,Alto,Estándar Presencial,False,16.98,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04576,0.0131,Muy Bajo,Frecuente Digital,True,2.12,En Riesgo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04577,0.7807,Alto,Estándar Presencial,False,16.31,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04578,0.223,Bajo,Crónico en Riesgo,True,32.59,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04579,0.772,Alto,Crónico en Riesgo,True,36.17,Valor Medio,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04580,0.7072,Alto,Estándar Presencial,False,16.09,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04581,0.3827,Bajo,Esporádico / Inactivo,False,17.06,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04582,0.7132,Alto,Estándar Presencial,False,22.03,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04583,0.1054,Muy Bajo,Crónico Alto Valor,True,42.61,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04584,0.7509,Alto,Estándar Presencial,False,15.65,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04585,0.9099,Crítico,Frecuente Digital,False,15.11,Valor Bajo,Lost Cause,Puntos bonus+Oferta,8,App Push,Alta,Frecuente en fuga,2026-04-15,40.0
XFC-04586,0.9164,Crítico,Estándar Presencial,False,15.78,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04587,0.731,Alto,Estándar Presencial,False,16.24,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04588,0.7788,Alto,Estándar Presencial,False,16.15,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04589,0.5005,Medio,Crónico en Riesgo,True,37.58,Valor Medio,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04590,0.9552,Crítico,Esporádico / Inactivo,False,15.22,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04591,0.014,Muy Bajo,Frecuente Digital,False,20.18,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04592,0.2793,Bajo,Estándar Presencial,False,17.71,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04593,0.0091,Muy Bajo,Frecuente Digital,False,15.09,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04594,0.2029,Bajo,Crónico en Riesgo,True,37.08,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04595,0.474,Medio,Crónico Alto Valor,True,41.91,Valor Medio,Lost Cause,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-04596,0.9015,Crítico,Estándar Presencial,False,15.46,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04597,0.1587,Muy Bajo,Crónico en Riesgo,True,34.2,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04598,0.1545,Muy Bajo,Crónico Alto Valor,True,51.6,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04599,0.669,Alto,Esporádico / Inactivo,True,11.04,En Riesgo,Persuadible,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04600,0.1578,Muy Bajo,Crónico en Riesgo,True,37.45,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04601,0.1932,Muy Bajo,Estándar Presencial,False,20.2,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04602,0.9366,Crítico,Estándar Presencial,False,15.29,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04603,0.5881,Medio,Estándar Presencial,False,19.44,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04604,0.0073,Muy Bajo,Frecuente Digital,True,5.65,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04605,0.0865,Muy Bajo,Crónico Alto Valor,True,48.96,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04606,0.7883,Alto,Estándar Presencial,False,15.93,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04607,0.8219,Crítico,Estándar Presencial,False,15.88,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04608,0.9011,Crítico,Estándar Presencial,False,15.87,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04609,0.0067,Muy Bajo,Frecuente Digital,False,20.19,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04610,0.9167,Crítico,Estándar Presencial,False,17.78,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04611,0.0566,Muy Bajo,Crónico Alto Valor,True,59.58,Alto Valor,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04612,0.0082,Muy Bajo,Frecuente Digital,False,15.01,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04613,0.5976,Medio,Crónico en Riesgo,True,42.54,Valor Medio,Persuadible,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04614,0.6597,Alto,Estándar Presencial,False,16.53,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04615,0.95,Crítico,Estándar Presencial,False,21.04,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04616,0.2387,Bajo,Crónico en Riesgo,True,39.24,Valor Medio,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04617,0.3244,Bajo,Crónico Alto Valor,True,39.32,Valor Medio,Persuadible,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-04618,0.0363,Muy Bajo,Crónico Alto Valor,True,61.46,Alto Valor,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04619,0.0993,Muy Bajo,Crónico Alto Valor,True,51.14,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04620,0.5974,Medio,Estándar Presencial,False,19.06,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04621,0.3962,Bajo,Esporádico / Inactivo,False,17.71,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04622,0.8236,Crítico,Esporádico / Inactivo,False,17.67,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04623,0.0446,Muy Bajo,Crónico en Riesgo,True,32.94,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04624,0.0073,Muy Bajo,Frecuente Digital,True,5.84,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04625,0.0183,Muy Bajo,Crónico en Riesgo,True,41.49,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04626,0.8371,Crítico,Esporádico / Inactivo,False,20.45,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04627,0.6862,Alto,Crónico en Riesgo,True,30.47,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04628,0.745,Alto,Estándar Presencial,False,15.37,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04629,0.9027,Crítico,Estándar Presencial,False,15.68,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04630,0.8873,Crítico,Estándar Presencial,False,15.39,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04631,0.1158,Muy Bajo,Crónico en Riesgo,True,37.74,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04632,0.5094,Medio,Crónico en Riesgo,True,29.81,Valor Bajo,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04633,0.0078,Muy Bajo,Frecuente Digital,True,4.03,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04634,0.7078,Alto,Esporádico / Inactivo,False,21.11,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04635,0.4741,Medio,Crónico en Riesgo,True,39.69,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04636,0.8958,Crítico,Estándar Presencial,False,15.97,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04637,0.9277,Crítico,Estándar Presencial,False,15.49,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04638,0.213,Bajo,Crónico Alto Valor,True,46.12,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04639,0.3327,Bajo,Estándar Presencial,False,20.2,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04640,0.874,Crítico,Estándar Presencial,False,16.5,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04641,0.6976,Alto,Esporádico / Inactivo,False,19.15,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04642,0.5215,Medio,Crónico Alto Valor,True,46.62,Valor Medio,Sure Thing,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04643,0.3188,Bajo,Estándar Presencial,False,20.82,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04644,0.0224,Muy Bajo,Estándar Presencial,True,35.48,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04645,0.0688,Muy Bajo,Crónico en Riesgo,True,34.11,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04646,0.6175,Alto,Estándar Presencial,False,16.48,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04647,0.0928,Muy Bajo,Crónico Alto Valor,True,48.96,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04648,0.2608,Bajo,Estándar Presencial,False,25.06,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04649,0.8416,Crítico,Estándar Presencial,False,16.83,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04650,0.8459,Crítico,Esporádico / Inactivo,False,15.57,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04651,0.672,Alto,Estándar Presencial,False,21.05,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04652,0.4865,Medio,Crónico en Riesgo,True,42.33,Valor Medio,Persuadible,Recordatorio receta,7,SMS,Media,Crónico riesgo moderado,2026-04-15,35.0
XFC-04653,0.6278,Alto,Estándar Presencial,False,23.87,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04654,0.7346,Alto,Esporádico / Inactivo,False,18.36,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04655,0.141,Muy Bajo,Crónico Alto Valor,True,44.84,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04656,0.9423,Crítico,Estándar Presencial,False,15.33,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04657,0.7398,Alto,Estándar Presencial,False,29.19,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04658,0.6935,Alto,Crónico Alto Valor,True,49.28,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04659,0.0427,Muy Bajo,Crónico Alto Valor,True,41.86,Valor Medio,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04660,0.8846,Crítico,Estándar Presencial,False,23.08,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04661,0.9454,Crítico,Esporádico / Inactivo,False,15.51,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04662,0.5059,Medio,Estándar Presencial,False,17.88,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04663,0.7045,Alto,Esporádico / Inactivo,False,18.01,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04664,0.9055,Crítico,Esporádico / Inactivo,False,19.9,Valor Bajo,Lost Cause,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04665,0.8195,Crítico,Estándar Presencial,True,37.91,Valor Medio,Persuadible,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04666,0.1492,Muy Bajo,Crónico en Riesgo,True,36.0,Valor Medio,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04667,0.7114,Alto,Crónico Alto Valor,True,52.91,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04668,0.8407,Crítico,Estándar Presencial,False,25.93,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04669,0.0115,Muy Bajo,Frecuente Digital,False,15.06,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04670,0.0078,Muy Bajo,Frecuente Digital,False,15.03,Valor Bajo,Sure Thing,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04671,0.0073,Muy Bajo,Frecuente Digital,True,2.94,En Riesgo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04672,0.3662,Bajo,Esporádico / Inactivo,False,17.89,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04673,0.0968,Muy Bajo,Crónico Alto Valor,True,49.53,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04674,0.0067,Muy Bajo,Frecuente Digital,False,15.3,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04675,0.9606,Crítico,Esporádico / Inactivo,False,15.56,Valor Bajo,Persuadible,Email reactivación,5,Email,Baja,Esporádico alto riesgo,2026-04-15,25.0
XFC-04676,0.2607,Bajo,Crónico en Riesgo,True,42.3,Valor Medio,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04677,0.0092,Muy Bajo,Frecuente Digital,False,15.05,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04678,0.6717,Alto,Estándar Presencial,False,21.51,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04679,0.0633,Muy Bajo,Crónico Alto Valor,True,65.31,Alto Valor,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04680,0.2949,Bajo,Crónico en Riesgo,True,34.77,Valor Bajo,Sure Thing,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04681,0.1543,Muy Bajo,Crónico en Riesgo,True,33.53,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04682,0.0076,Muy Bajo,Frecuente Digital,False,22.51,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04683,0.1583,Muy Bajo,Crónico Alto Valor,True,37.82,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04684,0.9322,Crítico,Estándar Presencial,False,15.41,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04685,0.9268,Crítico,Estándar Presencial,False,15.27,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04686,0.0103,Muy Bajo,Frecuente Digital,False,15.03,Valor Bajo,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04687,0.7155,Alto,Estándar Presencial,False,15.84,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04688,0.0771,Muy Bajo,Crónico en Riesgo,True,27.58,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04689,0.6211,Alto,Estándar Presencial,False,16.81,Valor Bajo,Sleeping Dog,No contactar,0,Ninguno,Baja,Empeora con contacto,2026-04-15,0.0
XFC-04690,0.008,Muy Bajo,Frecuente Digital,False,17.58,Valor Bajo,Lost Cause,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04691,0.543,Medio,Crónico en Riesgo,True,36.57,Valor Medio,Lost Cause,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04692,0.5496,Medio,Esporádico / Inactivo,True,40.5,Valor Medio,Sure Thing,Recordatorio+Descuento,10,WhatsApp,Alta,Crónico con riesgo de abandono,2026-04-15,50.0
XFC-04693,0.8013,Crítico,Estándar Presencial,False,16.17,Valor Bajo,Persuadible,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
XFC-04694,0.0762,Muy Bajo,Crónico Alto Valor,True,49.88,Valor Medio,Persuadible,Sin acción,0,Ninguno,Monitoreo,Cliente estable,2026-04-15,0.0
XFC-04695,0.8403,Crítico,Estándar Presencial,False,18.74,Valor Bajo,Lost Cause,Comunicación estándar,3,Email,Baja,Riesgo moderado,2026-04-15,15.0
